Total_Distance,Distance,Altitude,Easting,Northing,Longitude,Latitude,V_max
16263.4,1400,604.3,2731028.5,1253805.3,9.175203,47.422007,
16273.5,1410.1,604.2,2731018.7,1253803.3,9.175073,47.421991,
16283.5,1420.1,604.2,2731008.9,1253801.2,9.174942,47.421974,
16293.4,1430,604.1,2730999.2,1253799,9.174813,47.421956,
16303.4,1440,604.1,2730989.4,1253796.9,9.174683,47.421939,
16313.5,1450.1,604,2730979.6,1253794.7,9.174552,47.421921,
16323.4,1460,603.8,2730969.9,1253792.6,9.174423,47.421905,
16333.5,1470.1,603.7,2730960.1,1253790.4,9.174293,47.421887,
16343.5,1480.1,603.6,2730950.3,1253788.3,9.174162,47.42187,
16353.4,1490,603.5,2730940.6,1253786.1,9.174033,47.421852,
16363.4,1500,603.4,2730930.8,1253784,9.173903,47.421835,
16373.5,1510.1,603.3,2730921,1253781.8,9.173772,47.421817,
16383.4,1520,603.2,2730911.3,1253779.6,9.173643,47.421799,
16393.5,1530.1,603.1,2730901.5,1253777.5,9.173512,47.421782,
16403.4,1540,603,2730891.8,1253775.3,9.173383,47.421765,
16413.4,1550,603,2730882,1253773.2,9.173253,47.421748,
16423.5,1560.1,602.9,2730872.2,1253771,9.173122,47.42173,
16433.4,1570,602.8,2730862.5,1253768.9,9.172993,47.421713,
16443.4,1580,602.7,2730852.7,1253766.7,9.172863,47.421695,
16453.5,1590.1,602.6,2730842.9,1253764.6,9.172732,47.421678,
16463.4,1600,602.6,2730833.2,1253762.4,9.172603,47.42166,
16473.4,1610,602.4,2730823.4,1253760.4,9.172473,47.421644,
16483.4,1620,602.2,2730813.6,1253758.4,9.172342,47.421628,
16493.5,1630.1,602.2,2730803.7,1253756.5,9.172211,47.421613,
16503.4,1640,602.1,2730793.9,1253754.8,9.17208,47.4216,
16513.5,1650.1,601.9,2730784,1253753.2,9.171949,47.421587,
16523.5,1660.1,601.8,2730774.1,1253751.8,9.171817,47.421577,
16533.4,1670,601.9,2730764.2,1253750.6,9.171685,47.421568,
16543.5,1680.1,601.6,2730754.2,1253749.6,9.171553,47.421561,
16553.4,1690,601.7,2730744.3,1253748.8,9.171421,47.421556,
16563.4,1700,601.6,2730734.3,1253748.2,9.171289,47.421552,
16573.4,1710,601.4,2730724.3,1253747.8,9.171156,47.421551,
16583.4,1720,601.3,2730714.3,1253747.6,9.171023,47.421551,
16593.4,1730,601.1,2730704.3,1253747.6,9.170891,47.421553,
16603.5,1740.1,601.1,2730694.3,1253747.8,9.170759,47.421556,
16613.5,1750.1,601.1,2730684.3,1253748.2,9.170626,47.421562,
16623.5,1760.1,601.1,2730674.3,1253748.8,9.170494,47.421569,
16633.4,1770,600.8,2730664.4,1253749.6,9.170363,47.421579,
16643.5,1780.1,600.8,2730654.4,1253750.6,9.170231,47.42159,
16653.4,1790,600.6,2730644.5,1253751.8,9.1701,47.421602,
16663.4,1800,600.5,2730634.6,1253753.2,9.169969,47.421617,
16673.5,1810.1,600.5,2730624.7,1253754.8,9.169838,47.421633,
16683.4,1820,600.4,2730614.9,1253756.6,9.169709,47.421651,
16693.4,1830,600.3,2730605.1,1253758.6,9.16958,47.421671,
16703.5,1840.1,599.6,2730595.3,1253760.8,9.169451,47.421693,
16713.5,1850.1,599.9,2730585.6,1253763.2,9.169323,47.421717,
16723.4,1860,599.8,2730576,1253765.7,9.169196,47.421741,
16733.4,1870,599.9,2730566.4,1253768.5,9.16907,47.421768,
16743.4,1880,599.6,2730556.8,1253771.5,9.168944,47.421797,
16753.4,1890,599.7,2730547.3,1253774.6,9.168819,47.421827,
16763.4,1900,599.6,2730537.9,1253778,9.168695,47.421859,
16773.5,1910.1,599.4,2730528.5,1253781.5,9.168572,47.421892,
16783.4,1920,599.2,2730519.3,1253785.2,9.168451,47.421928,
16793.4,1930,599.3,2730510.1,1253789.2,9.16833,47.421965,
16803.4,1940,599.1,2730500.9,1253793.2,9.168209,47.422003,
16813.4,1950,599,2730491.9,1253797.5,9.168091,47.422044,
16823.5,1960.1,598.8,2730482.9,1253802,9.167974,47.422086,
16833.4,1970,598.8,2730474.1,1253806.6,9.167858,47.422129,
16843.4,1980,598.6,2730465.3,1253811.4,9.167743,47.422174,
16853.5,1990.1,598.6,2730456.6,1253816.4,9.167629,47.42222,
16863.4,2000,598.5,2730448.1,1253821.5,9.167518,47.422268,
16873.4,2010,598.4,2730439.6,1253826.8,9.167407,47.422317,
16883.4,2020,598.4,2730431.2,1253832.3,9.167297,47.422369,
16893.4,2030,598.1,2730423,1253838,9.16719,47.422421,
16903.5,2040.1,598,2730414.8,1253843.8,9.167083,47.422475,
16913.5,2050.1,597.9,2730406.8,1253849.8,9.166979,47.422531,
16923.4,2060,597.8,2730398.9,1253855.9,9.166876,47.422587,
16933.4,2070,597.9,2730391.2,1253862.2,9.166776,47.422645,
16943.5,2080.1,597.7,2730383.5,1253868.7,9.166676,47.422705,
16953.5,2090.1,597.7,2730376,1253875.3,9.166579,47.422766,
16963.4,2100,597.4,2730368.6,1253882,9.166483,47.422828,
16973.4,2110,597.3,2730361.4,1253888.9,9.166389,47.422891,
16983.4,2120,597.3,2730354.3,1253895.9,9.166297,47.422956,
16993.4,2130,597.1,2730347.3,1253903.1,9.166206,47.423022,
17003.4,2140,597.1,2730340.5,1253910.4,9.166119,47.423089,
17013.5,2150.1,596.9,2730333.8,1253917.9,9.166032,47.423158,
17023.5,2160.1,596.8,2730327.3,1253925.5,9.165948,47.423227,
17033.4,2170,596.8,2730321,1253933.2,9.165867,47.423298,
17043.4,2180,596.8,2730314.7,1253941,9.165786,47.423369,
17053.4,2190,596.7,2730308.7,1253949,9.165708,47.423442,
17063.5,2200.1,596.6,2730302.8,1253957.1,9.165633,47.423516,
17073.4,2210,596.4,2730297.1,1253965.3,9.165559,47.423591,
17083.5,2220.1,596.2,2730291.5,1253973.6,9.165488,47.423667,
17093.4,2230,596.1,2730286.1,1253982,9.165419,47.423743,
17103.5,2240.1,596.2,2730280.8,1253990.5,9.165351,47.423821,
17113.4,2250,595.9,2730275.6,1253999,9.165284,47.423898,
17123.4,2260,596,2730270.5,1254007.6,9.165219,47.423977,
17133.4,2270,595.8,2730265.4,1254016.2,9.165154,47.424055,
17143.5,2280.1,595.7,2730260.4,1254024.9,9.165091,47.424134,
17153.4,2290,595.5,2730255.4,1254033.5,9.165027,47.424212,
17163.4,2300,595.4,2730250.4,1254042.2,9.164963,47.424292,
17173.4,2310,595.4,2730245.3,1254050.8,9.164898,47.42437,
17183.5,2320.1,595.3,2730240.3,1254059.5,9.164834,47.424449,
17193.4,2330,595.2,2730235.3,1254068.1,9.164771,47.424528,
17203.5,2340.1,595,2730230.3,1254076.8,9.164707,47.424607,
17213.4,2350,595,2730225.3,1254085.4,9.164643,47.424685,
17223.5,2360.1,594.8,2730220.2,1254094.1,9.164578,47.424764,
17233.4,2370,594.8,2730215.2,1254102.7,9.164514,47.424843,
17243.5,2380.1,594.7,2730210.2,1254111.4,9.164451,47.424922,
17253.4,2390,594.6,2730205.2,1254120,9.164387,47.425,
17263.5,2400.1,594.5,2730200.2,1254128.7,9.164323,47.425079,
17273.4,2410,594.3,2730195.2,1254137.3,9.16426,47.425158,
17283.5,2420.1,594.2,2730190.1,1254146,9.164194,47.425237,
17293.4,2430,594.2,2730185.1,1254154.6,9.164131,47.425315,
17303.5,2440.1,594.1,2730180.1,1254163.3,9.164067,47.425395,
17313.4,2450,593.9,2730175.1,1254171.9,9.164003,47.425473,
17323.4,2460,593.9,2730170.1,1254180.6,9.16394,47.425552,
17333.4,2470,593.8,2730165,1254189.2,9.163874,47.42563,
17343.5,2480.1,593.7,2730160,1254197.9,9.163811,47.42571,
17353.4,2490,593.6,2730155,1254206.5,9.163747,47.425788,
17363.4,2500,593.4,2730149.9,1254215.1,9.163682,47.425866,
17373.5,2510.1,593.4,2730144.7,1254223.7,9.163616,47.425945,
17383.4,2520,593.3,2730139.5,1254232.2,9.163549,47.426022,
17393.5,2530.1,593.1,2730134.2,1254240.7,9.163481,47.4261,
17403.4,2540,593.2,2730128.8,1254249.1,9.163412,47.426176,
17413.5,2550.1,593.1,2730123.2,1254257.4,9.16334,47.426252,
17423.4,2560,592.9,2730117.5,1254265.6,9.163267,47.426327,
17433.4,2570,592.8,2730111.7,1254273.7,9.163193,47.426401,
17443.5,2580.1,592.6,2730105.7,1254281.8,9.163116,47.426475,
17453.5,2590.1,592.6,2730099.6,1254289.7,9.163037,47.426547,
17463.4,2600,592.4,2730093.4,1254297.5,9.162957,47.426618,
17473.4,2610,592.4,2730087,1254305.2,9.162875,47.426689,
17483.4,2620,592.1,2730080.5,1254312.8,9.162791,47.426759,
17493.4,2630,592.2,2730073.9,1254320.3,9.162706,47.426827,
17503.5,2640.1,592,2730067.1,1254327.7,9.162618,47.426895,
17513.4,2650,591.8,2730060.3,1254334.9,9.16253,47.426961,
17523.4,2660,591.7,2730053.2,1254342,9.162438,47.427026,
17533.5,2670.1,591.7,2730046.1,1254349.1,9.162346,47.427092,
17543.4,2680,591.5,2730038.9,1254356,9.162252,47.427155,
17553.4,2690,591.5,2730031.5,1254362.7,9.162156,47.427217,
17563.5,2700.1,591.3,2730024,1254369.4,9.162059,47.427279,
17573.4,2710,591.4,2730016.5,1254375.9,9.161961,47.427339,
17583.4,2720,591,2730008.8,1254382.3,9.161861,47.427398,
17593.4,2730,591.1,2730001,1254388.5,9.161759,47.427455,
17603.4,2740,591,2729993,1254394.6,9.161655,47.427511,
17613.4,2750,591,2729985,1254400.6,9.161551,47.427567,
17623.5,2760.1,590.8,2729976.9,1254406.5,9.161445,47.427622,
17633.5,2770.1,590.6,2729968.7,1254412.2,9.161338,47.427674,
17643.4,2780,590.7,2729960.4,1254417.7,9.16123,47.427726,
17653.4,2790,590.5,2729952,1254423.2,9.16112,47.427777,
17663.5,2800.1,590.5,2729943.5,1254428.5,9.161009,47.427826,
17673.4,2810,590.3,2729935,1254433.6,9.160898,47.427874,
17683.4,2820,590.1,2729926.3,1254438.6,9.160784,47.42792,
17693.4,2830,590.1,2729917.6,1254443.5,9.16067,47.427966,
17703.4,2840,589.9,2729908.8,1254448.2,9.160555,47.42801,
17713.4,2850,590,2729899.9,1254452.8,9.160439,47.428053,
17723.5,2860.1,589.9,2729890.9,1254457.3,9.160321,47.428095,
17733.4,2870,589.6,2729881.9,1254461.6,9.160203,47.428136,
17743.4,2880,589.6,2729872.8,1254465.7,9.160083,47.428174,
17753.4,2890,589.4,2729863.6,1254469.7,9.159962,47.428212,
17763.4,2900,589.5,2729854.4,1254473.5,9.159842,47.428248,
17773.4,2910,589.4,2729845.1,1254477.2,9.15972,47.428283,
17783.5,2920.1,589.3,2729835.7,1254480.8,9.159596,47.428318,
17793.5,2930.1,588.9,2729826.3,1254484.2,9.159472,47.42835,
17803.4,2940,589,2729816.9,1254487.4,9.159349,47.428381,
17813.4,2950,588.9,2729807.4,1254490.5,9.159224,47.42841,
17823.4,2960,588.8,2729797.8,1254493.4,9.159097,47.428438,
17833.4,2970,588.5,2729788.2,1254496.2,9.158971,47.428465,
17843.5,2980.1,588.6,2729778.5,1254498.8,9.158843,47.428491,
17853.5,2990.1,588.6,2729768.8,1254501.3,9.158715,47.428515,
17863.4,3000,588.3,2729759.1,1254503.6,9.158588,47.428538,
17873.4,3010,588.2,2729749.4,1254505.9,9.15846,47.42856,
17883.5,3020.1,588.1,2729739.6,1254508.1,9.158331,47.428582,
17893.4,3030,588,2729729.9,1254510.3,9.158203,47.428604,
17903.4,3040,587.9,2729720.1,1254512.4,9.158073,47.428624,
17913.5,3050.1,587.8,2729710.3,1254514.6,9.157944,47.428646,
17923.4,3060,587.7,2729700.6,1254516.7,9.157816,47.428667,
17933.4,3070,587.6,2729690.8,1254518.9,9.157687,47.428689,
17943.5,3080.1,587.6,2729681,1254521,9.157558,47.428709,
17953.4,3090,587.5,2729671.3,1254523.1,9.15743,47.42873,
17963.4,3100,587.4,2729661.5,1254525.3,9.157301,47.428752,
17973.5,3110.1,587.3,2729651.7,1254527.4,9.157171,47.428773,
17983.4,3120,587.2,2729642,1254529.6,9.157044,47.428795,
17993.4,3130,587.1,2729632.2,1254531.7,9.156914,47.428815,
18003.5,3140.1,587,2729622.4,1254533.9,9.156785,47.428837,
18013.4,3150,586.7,2729612.7,1254536,9.156657,47.428858,
18023.4,3160,586.7,2729602.9,1254538.1,9.156528,47.428879,
18033.5,3170.1,586.6,2729593.1,1254540.3,9.156399,47.4289,
18043.4,3180,586.6,2729583.4,1254542.4,9.156271,47.428921,
18053.4,3190,586.5,2729573.6,1254544.6,9.156141,47.428943,
18063.4,3200,586.4,2729563.8,1254546.7,9.156012,47.428964,
18073.4,3210,586.3,2729554.1,1254548.9,9.155884,47.428985,
18083.4,3220,586.3,2729544.3,1254551,9.155755,47.429006,
18093.4,3230,586.2,2729534.5,1254553.1,9.155626,47.429027,
18103.4,3240,586.1,2729524.8,1254555.3,9.155498,47.429049,
18113.4,3250,585.9,2729515,1254557.4,9.155369,47.429069,
18123.5,3260.1,585.8,2729505.2,1254559.6,9.155239,47.429091,
18133.5,3270.1,585.6,2729495.4,1254561.7,9.15511,47.429112,
18143.4,3280,585.5,2729485.7,1254563.9,9.154982,47.429134,
18153.4,3290,585.4,2729475.9,1254566,9.154853,47.429155,
18163.5,3300.1,585.3,2729466.1,1254568.1,9.154724,47.429175,
18173.4,3310,585.2,2729456.4,1254570.3,9.154596,47.429197,
18183.4,3320,585.1,2729446.6,1254572.4,9.154467,47.429218,
18193.5,3330.1,585.1,2729436.8,1254574.6,9.154337,47.42924,
18203.4,3340,585,2729427.1,1254576.7,9.15421,47.42926,
18213.4,3350,584.9,2729417.3,1254578.9,9.15408,47.429282,
18223.5,3360.1,584.8,2729407.5,1254581,9.153951,47.429303,
18233.4,3370,584.7,2729397.8,1254583.1,9.153823,47.429324,
18243.4,3380,584.7,2729388,1254585.3,9.153694,47.429345,
18253.5,3390.1,584.5,2729378.2,1254587.4,9.153565,47.429366,
18263.4,3400,584.4,2729368.5,1254589.6,9.153437,47.429388,
18273.4,3410,584.3,2729358.7,1254591.7,9.153308,47.429409,
18283.5,3420.1,584.2,2729348.9,1254593.9,9.153178,47.42943,
18293.4,3430,583.9,2729339.2,1254596,9.15305,47.429451,
18303.4,3440,583.9,2729329.4,1254598.1,9.152921,47.429472,
18313.5,3450.1,583.8,2729319.6,1254600.3,9.152792,47.429494,
18323.4,3460,583.8,2729309.9,1254602.4,9.152664,47.429514,
18333.4,3470,583.6,2729300.1,1254604.6,9.152535,47.429536,
18343.5,3480.1,583.5,2729290.3,1254606.7,9.152405,47.429557,
18353.4,3490,583.5,2729280.6,1254608.9,9.152278,47.429579,
18363.4,3500,583.4,2729270.8,1254611,9.152148,47.429599,
18373.4,3510,583.3,2729261,1254613.1,9.152019,47.42962,
18383.4,3520,583.1,2729251.3,1254615.3,9.151891,47.429642,
18393.4,3530,583,2729241.5,1254617.4,9.151762,47.429663,
18403.5,3540.1,582.9,2729231.7,1254619.6,9.151633,47.429684,
18413.4,3550,582.8,2729222,1254621.7,9.151505,47.429705,
18423.4,3560,582.7,2729212.2,1254623.9,9.151376,47.429727,
18433.5,3570.1,582.6,2729202.4,1254626,9.151246,47.429748,
18443.5,3580.1,582.4,2729192.6,1254628.1,9.151117,47.429769,
18453.4,3590,582.3,2729182.9,1254630.3,9.150989,47.42979,
18463.4,3600,582.3,2729173.1,1254632.4,9.15086,47.429811,
18473.5,3610.1,582.2,2729163.3,1254634.6,9.150731,47.429833,
18483.4,3620,582.1,2729153.6,1254636.7,9.150603,47.429854,
18493.5,3630.1,582,2729143.8,1254638.9,9.150474,47.429875,
18503.5,3640.1,581.9,2729134,1254641,9.150344,47.429896,
18513.4,3650,581.9,2729124.3,1254643.1,9.150216,47.429917,
18523.4,3660,581.8,2729114.5,1254645.3,9.150087,47.429939,
18533.5,3670.1,581.6,2729104.7,1254647.4,9.149958,47.429959,
18543.4,3680,581.5,2729095,1254649.6,9.14983,47.429981,
18553.4,3690,581.4,2729085.2,1254651.6,9.149701,47.430001,
18563.4,3700,581.4,2729075.4,1254653.7,9.149571,47.430022,
18573.4,3710,581.2,2729065.6,1254655.6,9.149442,47.430041,
18583.4,3720,581.1,2729055.8,1254657.5,9.149313,47.43006,
18593.5,3730.1,581.1,2729045.9,1254659.3,9.149182,47.430078,
18603.4,3740,581.1,2729036.1,1254660.9,9.149053,47.430094,
18613.4,3750,580.7,2729026.2,1254662.3,9.148922,47.430109,
18623.5,3760.1,580.8,2729016.2,1254663.6,9.14879,47.430122,
18633.4,3770,580.7,2729006.3,1254664.7,9.148659,47.430134,
18643.4,3780,580.6,2728996.4,1254665.7,9.148528,47.430145,
18653.4,3790,580.3,2728986.4,1254666.4,9.148396,47.430153,
18663.4,3800,580.4,2728976.4,1254666.9,9.148263,47.43016,
18673.4,3810,580.3,2728966.4,1254667.3,9.148131,47.430165,
18683.4,3820,580.2,2728956.4,1254667.5,9.147999,47.430169,
18693.4,3830,580.1,2728946.4,1254667.5,9.147866,47.430171,
18703.4,3840,580,2728936.4,1254667.4,9.147733,47.430172,
18713.4,3850,580,2728926.4,1254667.1,9.147601,47.430171,
18723.4,3860,579.9,2728916.4,1254666.8,9.147468,47.430171,
18733.5,3870.1,579.6,2728906.4,1254666.4,9.147336,47.430169,
18743.5,3880.1,579.5,2728896.4,1254665.9,9.147203,47.430167,
18753.5,3890.1,579.4,2728886.4,1254665.3,9.14707,47.430163,
18763.4,3900,579.4,2728876.5,1254664.8,9.146939,47.430161,
18773.4,3910,579.2,2728866.5,1254664.3,9.146806,47.430158,
18783.4,3920,579.1,2728856.5,1254663.7,9.146674,47.430155,
18793.4,3930,579,2728846.5,1254663.2,9.146541,47.430152,
18803.5,3940.1,578.9,2728836.5,1254662.6,9.146408,47.430149,
18813.5,3950.1,578.8,2728826.5,1254662.1,9.146276,47.430146,
18823.4,3960,578.6,2728816.6,1254661.5,9.146144,47.430143,
18833.4,3970,578.6,2728806.6,1254661,9.146012,47.43014,
18843.4,3980,578.5,2728796.6,1254660.4,9.145879,47.430137,
18853.4,3990,578.3,2728786.6,1254659.9,9.145746,47.430134,
18863.5,4000.1,578.2,2728776.6,1254659.3,9.145614,47.430131,
18873.5,4010.1,578.2,2728766.6,1254658.8,9.145481,47.430128,
18883.5,4020.1,578.2,2728756.6,1254658.4,9.145348,47.430127,
18893.5,4030.1,578,2728746.6,1254658,9.145216,47.430125,
18903.5,4040.1,577.8,2728736.6,1254657.7,9.145083,47.430124,
18913.5,4050.1,577.7,2728726.6,1254657.5,9.14495,47.430124,
18923.5,4060.1,577.5,2728716.6,1254657.5,9.144818,47.430126,
18933.5,4070.1,577.4,2728706.6,1254657.6,9.144685,47.430129,
18943.4,4080,577.4,2728696.7,1254657.9,9.144554,47.430134,
18953.4,4090,577.5,2728686.7,1254658.4,9.144422,47.43014,
18963.4,4100,577.3,2728676.7,1254659,9.14429,47.430148,
18973.5,4110.1,577,2728666.7,1254659.9,9.144157,47.430158,
18983.4,4120,577.2,2728656.8,1254660.9,9.144027,47.430169,
18993.4,4130,577,2728646.9,1254662.1,9.143896,47.430181,
19003.4,4140,576.7,2728637,1254663.6,9.143765,47.430197,
19013.4,4150,576.7,2728627.1,1254665.2,9.143634,47.430213,
19023.5,4160.1,576.7,2728617.2,1254667,9.143504,47.430231,
19033.5,4170.1,576.6,2728607.4,1254668.9,9.143374,47.43025,
19043.4,4180,576.4,2728597.7,1254671,9.143246,47.430271,
19053.4,4190,576.3,2728587.9,1254673.2,9.143117,47.430293,
19063.4,4200,576.2,2728578.2,1254675.5,9.142989,47.430315,
19073.4,4210,576.1,2728568.5,1254677.9,9.142861,47.430339,
19083.4,4220,576,2728558.8,1254680.3,9.142733,47.430362,
19093.4,4230,576,2728549.1,1254682.8,9.142606,47.430386,
19103.4,4240,575.8,2728539.4,1254685.3,9.142478,47.430411,
19113.4,4250,575.7,2728529.7,1254687.8,9.14235,47.430435,
19123.5,4260.1,575.7,2728520,1254690.3,9.142222,47.43046,
19133.5,4270.1,575.6,2728510.3,1254692.8,9.142094,47.430484,
19143.4,4280,575.5,2728500.7,1254695.3,9.141968,47.430508,
19153.4,4290,575.3,2728491,1254697.8,9.14184,47.430533,
19163.4,4300,575.3,2728481.3,1254700.3,9.141712,47.430557,
19173.4,4310,575.2,2728471.6,1254702.8,9.141584,47.430581,
19183.5,4320.1,575,2728461.9,1254705.3,9.141457,47.430606,
19193.4,4330,574.9,2728452.3,1254707.8,9.14133,47.43063,
19203.4,4340,574.8,2728442.6,1254710.3,9.141202,47.430655,
19213.4,4350,574.8,2728432.9,1254712.8,9.141075,47.430679,
19223.4,4360,574.6,2728423.2,1254715.3,9.140947,47.430703,
19233.5,4370.1,574.5,2728413.5,1254717.8,9.140819,47.430728,
19243.5,4380.1,574.6,2728403.8,1254720.3,9.140691,47.430752,
19253.4,4390,574.5,2728394.2,1254722.8,9.140565,47.430776,
19263.4,4400,574.3,2728384.5,1254725.3,9.140437,47.430801,
19273.4,4410,574.2,2728374.8,1254727.8,9.140309,47.430825,
19283.4,4420,574,2728365.1,1254730.2,9.140181,47.430849,
19293.4,4430,574,2728355.4,1254732.5,9.140053,47.430871,
19303.5,4440.1,573.9,2728345.6,1254734.8,9.139924,47.430894,
19313.4,4450,573.8,2728335.9,1254736.9,9.139796,47.430915,
19323.4,4460,573.8,2728326.1,1254739,9.139667,47.430935,
19333.5,4470.1,573.7,2728316.2,1254740.9,9.139536,47.430954,
19343.4,4480,573.6,2728306.4,1254742.7,9.139407,47.430972,
19353.5,4490.1,573.4,2728296.5,1254744.3,9.139276,47.430989,
19363.5,4500.1,573.3,2728286.6,1254745.7,9.139145,47.431003,
19373.5,4510.1,573.4,2728276.7,1254747,9.139014,47.431017,
19383.4,4520,573.1,2728266.8,1254748.1,9.138884,47.431029,
19393.5,4530.1,573.2,2728256.8,1254749,9.138751,47.431039,
19403.4,4540,573,2728246.9,1254749.7,9.13862,47.431047,
19413.4,4550,572.9,2728236.9,1254750.3,9.138488,47.431054,
19423.4,4560,572.8,2728226.9,1254750.7,9.138356,47.43106,
19433.4,4570,572.8,2728216.9,1254750.9,9.138223,47.431064,
19443.4,4580,572.6,2728206.9,1254751,9.138091,47.431066,
19453.4,4590,572.5,2728196.9,1254750.9,9.137958,47.431068,
19463.4,4600,572.3,2728186.9,1254750.6,9.137826,47.431067,
19473.4,4610,572.3,2728176.9,1254750.1,9.137693,47.431064,
19483.4,4620,572.1,2728166.9,1254749.6,9.13756,47.431062,
19493.5,4630.1,572,2728156.9,1254748.9,9.137427,47.431057,
19503.4,4640,571.8,2728147,1254748.1,9.137296,47.431052,
19513.4,4650,571.8,2728137,1254747.2,9.137163,47.431046,
19523.4,4660,571.6,2728127.1,1254746.2,9.137032,47.431039,
19533.4,4670,571.5,2728117.1,1254745.2,9.136899,47.431032,
19543.4,4680,571.4,2728107.2,1254744.2,9.136768,47.431025,115
19553.4,4690,571.3,2728097.2,1254743.1,9.136635,47.431017,
19563.4,4700,571.2,2728087.3,1254742.1,9.136503,47.43101,
19573.5,4710.1,571.1,2728077.3,1254741,9.13637,47.431002,
19583.4,4720,571,2728067.4,1254740,9.136239,47.430995,
19593.5,4730.1,570.9,2728057.4,1254738.9,9.136106,47.430987,
19603.4,4740,570.8,2728047.5,1254737.9,9.135975,47.43098,
19613.5,4750.1,570.8,2728037.5,1254736.9,9.135842,47.430973,
19623.4,4760,570.6,2728027.6,1254735.9,9.13571,47.430966,
19633.5,4770.1,570.5,2728017.6,1254735.1,9.135578,47.43096,
19643.5,4780.1,570.5,2728007.6,1254734.4,9.135445,47.430956,
19653.4,4790,570.2,2727997.7,1254733.9,9.135314,47.430953,
19663.4,4800,570,2727987.7,1254733.6,9.135181,47.430953,
19673.4,4810,570,2727977.7,1254733.6,9.135048,47.430955,
19683.4,4820,569.9,2727967.7,1254733.8,9.134916,47.430958,
19693.4,4830,570.1,2727957.7,1254734.4,9.134784,47.430966,
19703.4,4840,569.8,2727947.7,1254735.2,9.134651,47.430975,
19713.4,4850,570,2727937.8,1254736.3,9.13452,47.430987,
19723.4,4860,569.5,2727927.9,1254737.7,9.13439,47.431001,
19733.5,4870.1,569.5,2727918,1254739.4,9.134259,47.431018,
19743.5,4880.1,569.4,2727908.2,1254741.4,9.13413,47.431038,
19753.4,4890,569.3,2727898.5,1254743.6,9.134002,47.43106,
19763.4,4900,569.4,2727888.8,1254746.1,9.133874,47.431084,
19773.4,4910,569.2,2727879.2,1254748.9,9.133748,47.431111,
19783.4,4920,569.2,2727869.7,1254752,9.133623,47.431141,
19793.5,4930.1,569,2727860.2,1254755.3,9.133498,47.431173,
19803.4,4940,569,2727850.9,1254758.9,9.133375,47.431207,
19813.4,4950,568.8,2727841.7,1254762.8,9.133255,47.431244,
19823.4,4960,568.8,2727832.6,1254766.9,9.133135,47.431282,
19833.4,4970,568.3,2727823.6,1254771.3,9.133017,47.431324,
19843.4,4980,568.4,2727814.8,1254776,9.132902,47.431368,
19853.5,4990.1,568.4,2727806,1254780.9,9.132787,47.431413,
19863.4,5000,568.3,2727797.5,1254786,9.132676,47.431461,
19873.5,5010.1,568,2727789,1254791.4,9.132564,47.431511,
19883.4,5020,568.1,2727780.8,1254797,9.132457,47.431563,
19893.4,5030,568,2727772.7,1254802.9,9.132352,47.431618,
19903.4,5040,567.8,2727764.7,1254808.9,9.132247,47.431673,
19913.4,5050,567.6,2727757,1254815.3,9.132147,47.431732,
19923.4,5060,567.4,2727749.4,1254821.8,9.132048,47.431792,
19933.4,5070,567.4,2727742,1254828.5,9.131952,47.431854,
19943.5,5080.1,567.2,2727734.8,1254835.5,9.131859,47.431918,
19953.4,5090,567,2727727.8,1254842.6,9.131768,47.431983,
19963.4,5100,567.2,2727721.1,1254850,9.131681,47.432051,
19973.4,5110,566.9,2727714.5,1254857.5,9.131596,47.43212,
19983.5,5120.1,567,2727708.1,1254865.3,9.131513,47.432191,
19993.5,5130.1,566.8,2727702,1254873.2,9.131435,47.432263,
20003.4,5140,566.7,2727696.1,1254881.2,9.131359,47.432337,
20013.4,5150,566.5,2727690.5,1254889.5,9.131287,47.432412,
20023.5,5160.1,566.2,2727685,1254897.9,9.131217,47.432489,
20033.4,5170,566.1,2727679.9,1254906.4,9.131152,47.432566,
20043.4,5180,566.2,2727674.9,1254915.1,9.131088,47.432645,
20053.4,5190,566.1,2727670.3,1254924,9.131029,47.432726,
20063.4,5200,565.8,2727665.8,1254932.9,9.130972,47.432807,
20073.4,5210,565.8,2727661.7,1254942,9.130921,47.43289,
20083.5,5220.1,565.5,2727657.8,1254951.3,9.130872,47.432974,
20093.4,5230,565.6,2727654.2,1254960.6,9.130826,47.433059,
20103.4,5240,565.6,2727650.8,1254970,9.130784,47.433144,
20113.4,5250,565.5,2727647.7,1254979.5,9.130746,47.43323,
20123.4,5260,565.4,2727644.9,1254989.1,9.130711,47.433317,
20133.4,5270,565.3,2727642.4,1254998.8,9.130681,47.433404,
20143.4,5280,565.2,2727640.1,1255008.5,9.130653,47.433492,
20153.4,5290,565.1,2727638.2,1255018.3,9.130631,47.433581,
20163.4,5300,565,2727636.5,1255028.2,9.130611,47.43367,
20173.4,5310,564.9,2727635.1,1255038.1,9.130596,47.433759,
20183.4,5320,564.9,2727634,1255048,9.130584,47.433848,
20193.4,5330,564.8,2727633.1,1255058,9.130575,47.433939,
20203.5,5340.1,564.7,2727632.4,1255068,9.130568,47.434029,
20213.5,5350.1,564.5,2727632,1255078,9.130566,47.434119,
20223.4,5360,564.3,2727631.8,1255087.9,9.130566,47.434208,
20233.4,5370,564.2,2727631.8,1255097.9,9.130569,47.434298,
20243.4,5380,564.3,2727632.1,1255107.9,9.130576,47.434387,
