Time [s],Position [m],Velocity [m/s],Force (acc) [N],Force (rgb) [N],Force (pnb) [N],Energy [kWh],CPU Time [s]
1045.13252,33493.61716,27.77777778,17914.00011,0,0,440.1414723,4.9616732
1047.139639,33549.37046,27.77777778,17913.9998,0,0,440.1414723,4.9616732
1049.11523,33604.248,27.77777778,17914.00012,0,0,440.1414723,4.9616732
1051.058807,33658.23623,27.77777778,17913.99979,0,0,440.1414723,4.9616732
1052.969889,33711.32184,27.77777778,17914.00013,0,0,440.1414723,4.9616732
1054.848005,33763.49174,27.77777778,17913.99978,0,0,440.1414723,4.9616732
1056.692692,33814.73303,27.77777778,17914.00014,0,0,440.1414723,4.9616732
1058.503494,33865.0331,27.77777778,17913.99977,0,0,440.1414723,4.9616732
1060.279965,33914.37951,27.77777778,17914.00015,0,0,440.1414723,4.9616732
1062.021666,33962.7601,27.77777778,17913.99976,0,0,440.1414723,4.9616732
1063.728168,34010.16294,27.77777778,17914.00017,0,0,440.1414723,4.9616732
1065.39905,34056.57632,27.77777778,17913.99975,0,0,440.1414723,4.9616732
1067.033899,34101.98879,27.77777778,17914.00018,0,0,440.1414723,4.9616732
1068.632312,34146.38915,27.77777778,17913.99973,0,0,440.1414723,4.9616732
1070.193894,34189.76644,27.77777778,17914.0002,0,0,440.1414723,4.9616732
1071.718261,34232.10996,27.77777778,17913.99971,0,0,440.1414723,4.9616732
1073.205036,34273.40926,27.77777778,17914.00022,0,0,440.1414723,4.9616732
1074.653852,34313.65416,27.77777778,17913.99969,0,0,440.1414723,4.9616732
1076.064352,34352.83472,27.77777778,17914.00024,0,0,440.1414723,4.9616732
1077.436188,34390.94128,27.77777778,17913.99967,0,0,440.1414723,4.9616732
1078.769022,34427.96442,27.77777778,17914.00027,0,0,440.1414723,4.9616732
1080.062523,34463.89503,27.77777778,17913.99964,0,0,440.1414723,4.9616732
1081.316375,34498.72423,27.77777778,17914.0003,0,0,440.1414723,4.9616732
1082.530266,34532.44343,27.77777778,17913.9996,0,0,440.1414723,4.9616732
1083.703897,34565.04431,27.77777778,17914.00034,0,0,440.1414723,4.9616732
1084.83698,34596.51882,27.77777778,17913.99956,0,0,440.1414723,4.9616732
1085.929234,34626.85921,27.77777778,17914.00038,0,0,440.1414723,4.9616732
1086.980389,34656.05798,27.77777778,17913.99951,0,0,440.1414723,4.9616732
1087.990188,34684.10792,27.77777778,17914.00044,0,0,440.1414723,4.9616732
1088.958379,34711.00213,27.77777778,17913.99945,0,0,440.1414723,4.9616732
1089.884725,34736.73396,27.77777778,17914.00051,0,0,440.1414723,4.9616732
1090.768997,34761.29707,27.77777778,17913.99937,0,0,440.1414723,4.9616732
1091.610976,34784.68538,27.77777778,17914.00059,0,0,440.1414723,4.9616732
1092.410455,34806.89314,27.77777778,17913.99927,0,0,440.1414723,4.9616732
1093.167237,34827.91487,27.77777778,17914.00071,0,0,440.1414723,4.9616732
1093.881135,34847.74537,27.77777778,17913.99913,0,0,440.1414723,4.9616732
1094.551973,34866.37975,27.77777778,17914.00086,0,0,440.1414723,4.9616732
1095.179585,34883.81342,27.77777778,17913.99894,0,0,440.1414723,4.9616732
1095.763817,34900.04208,27.77777778,17914.00108,0,0,440.1414723,4.9616732
1096.304524,34915.06171,27.77777778,17913.99867,0,0,440.1414723,4.9616732
1096.801573,34928.86862,27.77777778,17914.0014,0,0,440.1414723,4.9616732
1097.254841,34941.4594,27.77777778,17913.99825,0,0,440.1414723,4.9616732
1097.664216,34952.83094,27.77777778,17914.00191,0,0,440.1414723,4.9616732
1098.029598,34962.98044,27.77777778,17913.99754,0,0,440.1414723,4.9616732
1098.350896,34971.90539,27.77777778,17914.00282,0,0,440.1414723,4.9616732
1098.628031,34979.60359,27.77777778,17913.99612,0,0,440.1414723,4.9616732
1098.860935,34986.07314,27.77777778,17914.00475,0,0,440.1414723,4.9616732
1099.049551,34991.31246,27.77777778,17913.99241,0,0,440.1414723,4.9616732
1099.193832,34995.32027,27.77777778,17914.01049,0,0,440.1414723,4.9616732
1099.293746,34998.09566,27.77777778,17913.9724,0,0,440.1414723,4.9616732
1099.34929,34999.63855,27.77777778,17914.05317,0,0,440.1414723,4.9616732
1099.362302,35000,27.77777778,17914.07962,0,0,440.1414723,4.9616732
1099.362302,35000,27.77777792,112653.9724,0,0,440.1414723,4.9616732
1099.406993,35001.2416,27.78791183,112612.889,0,0,440.1414723,4.9616732
1099.512036,35004.16192,27.81217264,112514.6558,0,0,440.1414723,4.9616732
1099.676934,35008.75093,27.8492208,112364.9762,0,0,440.1414723,4.9616732
1099.90136,35015.00716,27.90113075,112155.9216,0,0,440.1414723,4.9616732
1100.18498,35022.92899,27.96421852,111902.8958,0,0,440.1414723,4.9616732
1100.527251,35032.51445,28.04319905,111587.7338,0,0,440.1414723,4.9616732
1100.927698,35043.76117,28.13120961,111238.6234,0,0,440.1414723,4.9616732
1101.385561,35056.66637,28.23629057,110824.6504,0,0,440.1414723,4.9616732
1101.900247,35071.22687,28.34779935,110388.7111,0,0,440.1414723,4.9616732
1102.470799,35087.43907,28.47768752,109885.2226,0,0,440.1414723,4.9616732
1103.096536,35105.29897,28.61100983,109373.1766,0,0,440.1414723,4.9616732
1103.776326,35124.80217,28.7641615,108790.831,0,0,440.1414723,4.9616732
1104.509432,35145.94385,28.91741243,108214.2823,0,0,440.1414723,4.9616732
1105.294577,35168.71879,29.09210723,107564.4678,0,0,440.1414723,4.9616732
1106.130989,35193.12139,29.26326429,106935.3371,0,0,440.1414723,4.9616732
1107.017277,35219.14561,29.45767668,106229.5939,0,0,440.1414723,4.9616732
1107.952661,35246.78503,29.64463915,105559.6263,0,0,440.1414723,4.9616732
1108.935664,35276.03284,29.85690403,104809.16,0,0,440.1414723,4.9616732
1109.965514,35306.88182,30.05754485,104109.5355,0,0,440.1414723,4.9616732
1111.040678,35339.32435,30.28581517,103324.8408,0,0,440.1414723,4.9616732
1112.16041,35373.35244,30.49802287,102605.8982,0,0,440.1414723,4.9616732
1113.323139,35408.95768,30.74051805,101796.4963,0,0,440.1414723,4.9616732
1114.528158,35446.13129,30.96222745,101067.5681,0,0,440.1414723,4.9616732
1115.773883,35484.86411,31.21727327,100241.8438,0,0,440.1414723,4.9616732
1117.059648,35525.14656,31.4464845,99511.18801,0,0,440.1414723,4.9616732
1118.383874,35566.96872,31.71254566,98676.3114,0,0,440.1414723,4.9616732
1119.745945,35610.32027,31.94733144,97951.12425,0,0,440.1414723,4.9616732
1121.144296,35655.1905,32.22303952,97113.03085,0,0,440.1414723,4.9616732
1122.578361,35701.56835,32.46154034,96399.52381,0,0,440.1414723,4.9616732
1124.046604,35749.44237,32.74572061,95562.93076,0,0,440.1414723,4.9616732
1125.548508,35798.80076,32.98612632,94866.45993,0,0,440.1414723,4.9616732
1127.082572,35849.63133,33.27782892,94034.89147,0,0,440.1414723,4.9616732
1128.648327,35901.92154,33.51834267,93360.13604,0,0,440.1414723,4.9616732
1130.244312,35955.65849,33.81688714,92535.92792,0,0,440.1414723,4.9616732
1131.870103,36010.82892,34.05566213,91887.12935,0,0,440.1414723,4.9616732
1133.524283,36067.41922,34.36071213,91071.36717,0,0,440.1414723,4.9616732
1135.20647,36125.41542,34.59573883,90452.67241,0,0,440.1414723,4.9616732
1136.915289,36184.80322,34.90744414,89644.97712,0,0,440.1414723,4.9616732
1138.650408,36245.56797,35.13633108,89061.00706,0,0,440.1414723,4.9616732
1140.410477,36307.69466,35.45563344,88258.95144,0,0,440.1414723,4.9616732
1142.195227,36371.16798,35.675115,87715.96196,0,0,440.1414723,4.9616732
1144.00331,36435.97225,36.00452951,86913.42651,0,0,440.1414723,4.9616732
1145.834564,36502.0915,36.20907228,86422.45802,0,0,440.1414723,4.9616732
1147.68755,36569.5094,36.5553613,85603.77787,0,0,440.1414723,4.9616732
1149.56239,36638.20933,36.731089,85194.23449,0,0,440.1414723,4.9616732
1151.457093,36708.17433,37.12337692,84293.97548,0,0,440.1414723,4.9616732
1153.37486,36779.38713,37.07299612,0.000258543,0,0,440.1414723,4.9616732
1155.326736,36851.83018,37.22923113,84054.30103,0,0,440.1414723,4.9616732
1157.30268,36925.48559,37.24842239,6.86E-05,0,0,440.1414723,4.9616732
1159.311904,37000.33519,37.3176905,66243.35911,0,0,440.1414723,4.9616732
1161.347444,37076.36051,37.32012374,4.69E-05,0,0,440.1414723,4.9616732
1163.416267,37153.5428,37.34320014,52649.12863,0,0,440.1414723,4.9616732
1165.513009,37231.86301,37.31465103,4.43E-05,0,0,440.1414723,4.9616732
1167.642585,37311.30181,37.34034174,53334.4065,0,0,440.1414723,4.9616732
1169.798674,37391.83961,37.31666846,4.09E-05,0,0,440.1414723,4.9616732
1171.986687,37473.45654,37.33779498,53318.70566,0,0,440.1414723,4.9616732
1174.199991,37556.13245,37.31893634,3.77E-05,0,0,440.1414723,4.9616732
1176.444287,37639.84695,37.33501713,53324.26795,0,0,440.1414723,4.9616732
1178.71262,37724.57939,37.32136557,3.47E-05,0,0,440.1414723,4.9616732
1181.010984,37810.30885,37.3321683,53327.50126,0,0,440.1414723,4.9616732
1183.332107,37897.01418,37.32388484,3.19E-05,0,0,440.1414723,4.9616732
1185.682271,37984.674,37.32926266,53330.21381,0,0,440.1414723,4.9616732
1188.053891,38073.26666,37.32649202,2.92E-05,0,0,440.1414723,4.9616732
1190.453537,38162.77032,37.32628738,53332.53405,0,0,440.1414723,4.9616732
1192.873313,38253.16289,37.32920356,2.66E-05,0,0,440.1414723,4.9616732
1195.320073,38344.42207,37.32321822,53334.55321,0,0,440.1414723,4.9616732
1197.785615,38436.52533,37.3320451,2.41E-05,0,0,440.1414723,4.9616732
1200.277076,38529.44996,37.32002366,53336.34544,0,0,440.1414723,4.9616732
1202.78595,38623.17302,37.33505006,2.18E-05,0,0,440.1414723,4.9616732
1205.319652,38717.6714,37.31666425,53337.9863,0,0,440.1414723,4.9616732
1207.869381,38812.92177,37.33826195,1.95E-05,0,0,440.1414723,4.9616732
1210.442826,38908.90064,37.31308907,53339.56915,0,0,440.1414723,4.9616732
1213.030891,39005.58432,37.34173954,1.73E-05,0,0,440.1414723,4.9616732
1215.64154,39102.94895,37.30922907,53341.23387,0,0,440.1414723,4.9616732
1218.265386,39200.97052,37.3455665,1.52E-05,0,0,440.1414723,4.9616732
1220.910665,39299.62484,37.30498491,53343.22021,0,0,440.1414723,4.9616732
1223.567699,39398.88757,37.34986945,1.32E-05,0,0,440.1414723,4.9616732
1226.244998,39498.73421,37.30020344,53346.04597,0,0,440.1414723,4.9616732
1228.932593,39599.14014,37.35485548,1.12E-05,0,0,440.1414723,4.9616732
1231.639276,39700.08056,37.29462711,53350.78626,0,0,440.1414723,4.9616732
1234.35477,39801.53059,37.36089765,9.37E-06,0,0,440.1414723,4.9616732
1237.088175,39903.46519,37.28778261,53366.894,0,0,440.1414723,4.9616732
1239.828865,40005.85921,37.36884109,7.65E-06,0,0,440.1414723,4.9616732
1242.586315,40108.68739,37.27834612,53299.61745,0,0,440.1414723,4.9616732
1245.34949,40211.92434,37.37969582,6.00E-06,0,0,440.1414723,4.9616732
1248.128268,40315.54461,37.26867128,55900.99604,0,0,440.1414723,4.9616732
1250.909717,40419.52262,37.42943223,9.85E-06,0,0,440.1414723,4.9616732
1253.708528,40523.83272,37.12349407,9529.461099,0,0,440.1414723,4.9616732
1256.526522,40628.44918,37.11448373,0,0,0,440.1414723,4.9616732
1259.364508,40733.34617,36.80892199,0,0,0,440.1414723,4.9616732
1262.22394,40838.49782,36.73998821,0,0,0,440.1414723,4.9616732
1265.103212,40943.87819,36.45800889,0,0,0,440.1414723,4.9616732
1268.002706,41049.46126,36.3728953,0,0,0,440.1414723,4.9616732
1270.921095,41155.221,36.10340459,0,0,0,440.1414723,4.9616732
1273.858589,41261.13131,36.00859601,0,0,0,440.1414723,4.9616732
1276.81391,41367.16605,35.74764738,0,0,0,440.1414723,4.9616732
1279.787207,41473.29906,35.64623592,0,0,0,440.1414723,4.9616732
1282.777183,41579.50416,35.39182219,0,0,0,440.1414723,4.9616732
1285.783975,41685.75514,35.28566329,0,0,0,440.1414723,4.9616732
1288.80623,41792.02579,35.0366102,0,0,0,440.1414723,4.9616732
1291.844097,41898.28988,34.9269618,0,0,0,440.1414723,4.9616732
1294.896149,42004.52119,34.68253001,0,0,0,440.1414723,4.9616732
1297.962562,42110.69352,34.57031464,0,0,0,440.1414723,4.9616732
1301.041823,42216.78067,34.33001964,0,0,0,440.1414723,4.9616732
1304.134144,42322.75646,34.21595244,0,0,0,440.1414723,4.9616732
1307.237915,42428.59475,33.97947101,0,0,0,440.1414723,4.9616732
1310.353393,42534.26942,33.86412962,0,0,0,440.1414723,4.9616732
1313.478866,42639.75439,33.63124635,0,0,0,440.1414723,4.9616732
1316.61464,42745.02365,33.51511239,0,0,0,440.1414723,4.9616732
1319.758894,42850.05121,33.28568704,0,0,0,440.1414723,4.9616732
1322.911992,42954.81116,33.16917219,0,0,0,440.1414723,4.9616732
1326.071996,43059.27766,32.9431185,0,0,0,440.1414723,4.9616732
1329.239331,43163.42493,32.82658175,0,0,0,440.1414723,4.9616732
1332.411942,43267.22727,32.60385327,0,0,0,440.1414723,4.9616732
1335.59032,43370.65908,32.4876127,0,0,0,440.1414723,4.9616732
1338.772284,43473.69482,32.26819288,0,0,0,440.1414723,4.9616732
1341.958395,43576.30908,32.15253408,0,0,0,440.1414723,4.9616732
1345.146348,43678.47654,31.93642914,0,0,0,440.1414723,4.9616732
1348.336775,43780.17199,31.82161131,0,0,0,440.1414723,4.9616732
1351.527244,43881.37034,31.60884503,0,0,0,440.1414723,4.9616732
1354.718463,43982.04662,31.49510554,0,0,0,440.1414723,4.9616732
1357.907869,44082.17599,31.28571533,0,0,0,440.1414723,4.9616732
1361.096247,44181.73375,31.17327317,0,0,0,440.1414723,4.9616732
1364.280904,44280.69532,30.96730707,0,0,0,440.1414723,4.9616732
1367.462707,44379.0363,30.85636562,0,0,0,440.1414723,4.9616732
1370.638829,44476.73242,30.65387996,0,0,0,440.1414723,4.9616732
1373.810222,44573.75957,30.54462908,0,0,0,440.1414723,4.9616732
1376.973925,44670.09381,30.34568662,0,0,0,440.1414723,4.9616732
1380.130975,44765.71138,30.23830444,0,0,0,440.1414723,4.9616732
1383.278281,44860.58868,30.04297285,0,0,0,440.1414723,4.9616732
1386.416964,44954.70231,29.93762717,0,0,0,440.1414723,4.9616732
1389.543806,45048.02903,29.7459778,0,0,0,440.1414723,4.9616732
1392.66001,45140.54583,29.64282738,0,0,0,440.1414723,4.9616732
1395.762235,45232.22988,29.45493416,0,0,0,440.1414723,4.9616732
1398.851769,45323.05855,29.35412974,0,0,0,440.1414723,4.9616732
1401.925148,45413.00944,29.17006827,0,0,0,440.1414723,4.9616732
1404.983744,45502.06035,29.07175357,0,0,0,440.1414723,4.9616732
1408.023976,45590.18931,28.89160022,0,0,0,440.1414723,4.9616732
1411.047299,45677.37457,28.79591287,0,0,0,440.1414723,4.9616732
1414.050019,45763.59463,28.61974389,0,0,0,440.1414723,4.9616732
1417.033673,45848.8282,28.52681642,0,0,0,440.1414723,4.9616732
1419.994462,45933.05427,28.354707,0,0,0,440.1414723,4.9616732
1422.934,46016.25204,28.26466783,0,0,0,440.1414723,4.9616732
1425.848393,46098.40099,28.09669108,0,0,0,440.1414723,4.9616732
1428.739326,46179.48086,28.00966577,0,0,0,440.1414723,4.9616732
1431.60282,46259.47163,27.84589133,0,0,0,440.1414723,4.9616732
1434.440627,46338.35357,27.7620041,0,0,0,440.1414723,4.9616732
1437.248694,46416.10721,27.60249642,0,0,0,440.1414723,4.9616732
1440.028832,46492.71338,27.52187226,0,0,0,440.1414723,4.9616732
1442.776929,46568.15317,27.3666881,0,0,0,440.1414723,4.9616732
1445.494846,46642.40796,27.28945575,0,0,0,440.1414723,4.9616732
1448.178428,46715.45945,27.13864047,0,0,0,440.1414723,4.9616732
1450.829576,46787.28959,27.0649371,0,0,0,440.1414723,4.9616732
1453.444106,46857.88067,26.9185187,0,0,0,440.1414723,4.9616732
1456.023949,46927.21527,26.84849753,0,0,0,440.1414723,4.9616732
1458.564917,46995.27628,26.70647662,0,0,0,440.1414723,4.9616732
1461.068951,47062.04692,26.64032028,0,0,0,440.1414723,4.9616732
1463.531881,47127.5107,26.50265174,0,0,0,440.1414723,4.9616732
1465.955643,47191.65147,26.44059775,0,0,0,440.1414723,4.9616732
1468.336114,47254.45341,26.30715427,0,0,0,440.1414723,4.9616732
1470.675198,47315.90103,26.24954867,0,0,0,440.1414723,4.9616732
1472.968856,47375.97915,26.12003883,0,0,0,440.1414723,4.9616732
1475.218929,47434.67297,26.06746603,0,0,0,440.1414723,4.9616732
1477.421506,47491.96799,25.94121714,0,0,0,440.1414723,4.9616732
1479.578315,47547.85008,25.89488627,0,0,0,440.1414723,4.9616732
1481.685654,47602.30545,25.77009575,0,0,0,440.1414723,4.9616732
1483.745028,47655.32066,25.73346805,0,0,0,440.1414723,4.9616732
1485.753152,47706.88264,25.60297122,0,0,0,440.1414723,4.9616732
1487.710766,47756.97866,25.59692129,0,0,0,440.1414723,4.9616732
1489.619248,47805.59637,25.24795217,0,-110546.3967,0,440.1414723,4.9616732
1491.509545,47852.72376,24.61727743,0,-127117.1046,0,440.1414723,4.9616732
1493.387693,47898.3492,23.95504197,0,-130631.2481,0,440.1414723,4.9616732
1495.2547,47942.46145,23.30602705,0,-134269.0037,0,440.1414723,4.9616732
1497.109175,47985.04962,22.61414582,0,-138376.9724,0,440.1414723,4.9616732
1498.951848,48026.10319,21.94755164,0,-142579.7776,0,440.1414723,4.9616732
1500.781739,48065.61205,21.22653601,0,-147422.8781,0,440.1414723,4.9616732
1502.599412,48103.56643,20.5346585,0,-152390.0206,0,440.1414723,4.9616732
1504.404494,48139.95698,19.77989454,0,-158204.9401,0,440.1414723,4.9616732
1506.19746,48174.77472,19.05460271,0,-164226.8316,0,440.1414723,4.9616732
1507.978796,48208.01106,18.25770733,0,-171394.8512,0,440.1414723,4.9616732
1509.749106,48239.65779,17.4877957,0,-178940.6215,0,440.1414723,4.9616732
1511.51022,48269.70711,16.63490141,0,-188115.1534,0,440.1414723,4.9616732
1513.263394,48298.15161,15.80280312,0,-198020.3769,0,440.1414723,4.9616732
1515.012923,48324.98426,14.86881202,0,-210459.1159,0,440.1414723,4.9616732
1516.761671,48350.19844,13.95879561,0,-213900,0,440.1414723,4.9616732
1518.513177,48373.78794,12.98597848,0,-213900,0,440.1414723,4.9616732
1520.264959,48395.74694,12.0758378,0,-213900,0,440.1414723,4.9616732
1522.01937,48416.07,11.10196169,0,-213900,0,440.1414723,4.9616732
1523.77286,48434.75213,10.19688064,0,-213900,0,440.1414723,4.9616732
1525.528459,48451.78872,9.221852152,0,-213900,0,440.1414723,4.9616732
1527.281438,48467.17555,8.323341364,0,-213900,0,440.1414723,4.9616732
1529.035299,48480.90883,7.347385221,0,-213900,0,440.1414723,4.9616732
1530.783633,48492.98518,6.458524518,0,-213900,0,440.1414723,4.9616732
1532.529405,48503.40161,5.482893335,0,-213900,0,440.1414723,4.9616732
1534.263007,48512.15557,4.611084096,0,-213900,0,440.1414723,4.9616732
1535.981488,48519.24489,3.642012761,0,-213900,0,440.1414723,4.9616732
1537.663308,48524.66786,2.81206337,0,-213900,0,440.1414723,4.9616732
1539.254233,48528.42324,1.893414163,0,-213900,0,440.1414723,4.9616732
1540.593677,48530.51093,1.272050225,0,-213900,0,440.1414723,4.9616732
1541,48531,1,0,-213900,0,440.1414723,4.9616732
